date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:52:23	254/254	---M-Z	200	added ('OK')	text/css	date:Tue,%2017%20Jun%202025%2007:35:59%20GMT	https://www.thegamebakers.com/wp-content/plugins/elementor/assets/css/widget-image.min.css?ver=3.29.2	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/plugins/elementor/assets/css/widget-image.min2801.css	(from https://www.thegamebakers.com/cairn/)
16:52:23	5150/5150	---M-Z	200	added ('OK')	text/css	date:Tue,%2017%20Jun%202025%2007:35:59%20GMT	https://www.thegamebakers.com/wp-content/plugins/elementor/assets/css/widget-social-icons.min.css?ver=3.29.2	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/plugins/elementor/assets/css/widget-social-icons.min2801.css	(from https://www.thegamebakers.com/cairn/)
16:52:23	7025/7025	---M-Z	200	added ('OK')	text/css	date:Tue,%2017%20Jun%202025%2007:35:59%20GMT	https://www.thegamebakers.com/wp-content/plugins/elementor/assets/css/conditionals/apple-webkit.min.css?ver=3.29.2	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/plugins/elementor/assets/css/conditionals/apple-webkit.min2801.css	(from https://www.thegamebakers.com/cairn/)
16:52:23	600/600	---M-Z	200	added ('OK')	text/css	date:Tue,%2017%20Jun%202025%2007:35:59%20GMT	https://www.thegamebakers.com/wp-content/plugins/elementor/assets/css/widget-heading.min.css?ver=3.29.2	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/plugins/elementor/assets/css/widget-heading.min2801.css	(from https://www.thegamebakers.com/cairn/)
16:52:23	10310/10310	---M-Z	200	added ('OK')	text/css	date:Tue,%2017%20Jun%202025%2007:35:59%20GMT	https://www.thegamebakers.com/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css?ver=3.29.2	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/plugins/elementor/assets/css/widget-icon-list.min2801.css	(from https://www.thegamebakers.com/cairn/)
16:52:24	4298/4298	---M-Z	200	added ('OK')	text/css	date:Tue,%2017%20Jun%202025%2007:35:59%20GMT	https://www.thegamebakers.com/wp-content/plugins/elementor/assets/css/widget-divider.min.css?ver=3.29.2	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/plugins/elementor/assets/css/widget-divider.min2801.css	(from https://www.thegamebakers.com/cairn/)
16:52:24	2512/2512	---M-Z	200	added ('OK')	text/css	date:Tue,%2004%20Nov%202025%2020:11:47%20GMT	https://www.thegamebakers.com/wp-content/uploads/elementor/css/post-4453.css?ver=1762287053	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/uploads/elementor/css/post-44538f88.css	(from https://www.thegamebakers.com/cairn/)
16:52:24	104652/104652	---M-Z	200	added ('OK')	text/css	date:Tue,%2017%20Jun%202025%2007:37:21%20GMT	https://www.thegamebakers.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1750145817	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/uploads/elementor/google-fonts/css/roboto08a7.css	(from https://www.thegamebakers.com/cairn/)
16:52:24	23877/23877	---M-Z	200	added ('OK')	text/css	date:Tue,%2017%20Jun%202025%2007:37:23%20GMT	https://www.thegamebakers.com/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1750145819	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/uploads/elementor/google-fonts/css/robotoslabf000.css	(from https://www.thegamebakers.com/cairn/)
16:52:25	6800/6800	---M-Z	200	added ('OK')	text/css	date:Tue,%2017%20Jun%202025%2007:37:24%20GMT	https://www.thegamebakers.com/wp-content/uploads/elementor/google-fonts/css/spacegrotesk.css?ver=1750145820	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/uploads/elementor/google-fonts/css/spacegroteskd0b9.css	(from https://www.thegamebakers.com/cairn/)
16:52:25	4776/4776	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2017%20Jun%202025%2007:33:32%20GMT	https://www.thegamebakers.com/wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-includes/js/dist/hooks.min4fdd.js	(from https://www.thegamebakers.com/cairn/)
16:52:25	9141/9141	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2021%20Nov%202024%2015:12:17%20GMT	https://www.thegamebakers.com/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-includes/js/dist/i18n.minc33c.js	(from https://www.thegamebakers.com/cairn/)
16:52:25	12512/12512	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2017%20Jun%202025%2007:35:56%20GMT	https://www.thegamebakers.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=6.0.6	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/plugins/contact-form-7/includes/swv/js/indexfc7a.js	(from https://www.thegamebakers.com/cairn/)
16:52:25	13452/13452	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2017%20Jun%202025%2007:35:56%20GMT	https://www.thegamebakers.com/wp-content/plugins/contact-form-7/includes/js/index.js?ver=6.0.6	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/plugins/contact-form-7/includes/js/indexfc7a.js	(from https://www.thegamebakers.com/cairn/)
16:52:26	12051/12051	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2021%20Nov%202024%2014:56:15%20GMT	https://www.thegamebakers.com/wp-content/themes/xion-progression/js/navigation.js?ver=20120206	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/themes/xion-progression/js/navigation11a8.js	(from https://www.thegamebakers.com/cairn/)
16:52:26	2072/2072	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2021%20Nov%202024%2014:56:15%20GMT	https://www.thegamebakers.com/wp-content/themes/xion-progression/js/fitvids.js?ver=20120206	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/themes/xion-progression/js/fitvids11a8.js	(from https://www.thegamebakers.com/cairn/)
16:52:26	5907/5907	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2021%20Nov%202024%2014:56:15%20GMT	https://www.thegamebakers.com/wp-content/themes/xion-progression/js/scrolltofixed.js?ver=20120206	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/themes/xion-progression/js/scrolltofixed11a8.js	(from https://www.thegamebakers.com/cairn/)
16:52:26	6847/6847	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2021%20Nov%202024%2014:56:15%20GMT	https://www.thegamebakers.com/wp-content/themes/xion-progression/js/scripts.js?ver=20120206	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/themes/xion-progression/js/scripts11a8.js	(from https://www.thegamebakers.com/cairn/)
16:52:27	15315/15315	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2017%20Jun%202025%2007:36:22%20GMT	https://www.thegamebakers.com/wp-content/plugins/woocommerce/assets/js/sourcebuster/sourcebuster.min.js?ver=9.9.4	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/plugins/woocommerce/assets/js/sourcebuster/sourcebuster.min691e.js	(from https://www.thegamebakers.com/cairn/)
16:52:27	2346/2346	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2017%20Jun%202025%2007:36:22%20GMT	https://www.thegamebakers.com/wp-content/plugins/woocommerce/assets/js/frontend/order-attribution.min.js?ver=9.9.4	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/plugins/woocommerce/assets/js/frontend/order-attribution.min691e.js	(from https://www.thegamebakers.com/cairn/)
16:52:27	5700/5700	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2017%20Jun%202025%2007:36:00%20GMT	https://www.thegamebakers.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.29.2	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min2801.js	(from https://www.thegamebakers.com/cairn/)
16:52:27	48393/48393	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2017%20Jun%202025%2007:35:59%20GMT	https://www.thegamebakers.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.29.2	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/plugins/elementor/assets/js/frontend-modules.min2801.js	(from https://www.thegamebakers.com/cairn/)
16:52:27	21464/21464	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2017%20Jun%202025%2007:33:32%20GMT	https://www.thegamebakers.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-includes/js/jquery/ui/core.minb37e.js	(from https://www.thegamebakers.com/cairn/)
16:52:28	32876/32876	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2017%20Jun%202025%2007:35:59%20GMT	https://www.thegamebakers.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.29.2	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/plugins/elementor/assets/js/frontend.min2801.js	(from https://www.thegamebakers.com/cairn/)
16:52:28	6248/6248	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2017%20Jun%202025%2007:36:03%20GMT	https://www.thegamebakers.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.29.2	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min2801.js	(from https://www.thegamebakers.com/cairn/)
16:52:28	24210/24210	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2017%20Jun%202025%2007:36:03%20GMT	https://www.thegamebakers.com/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.29.2	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/plugins/elementor-pro/assets/js/frontend.min2801.js	(from https://www.thegamebakers.com/cairn/)
16:52:28	44708/44708	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2017%20Jun%202025%2007:36:03%20GMT	https://www.thegamebakers.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.29.2	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min2801.js	(from https://www.thegamebakers.com/cairn/)
16:52:29	8048/8048	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Nov%202024%2015:05:05%20GMT	https://www.thegamebakers.com/wp-content/themes/xion-progression-child/assets/img/cairn/press_kit_on.png	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/themes/xion-progression-child/assets/img/cairn/press_kit_on.png	(from https://www.thegamebakers.com/wp-content/themes/xion-progression-child/assets/css/cairn.css?ver=1)
16:52:29	7384/7384	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Nov%202024%2015:05:05%20GMT	https://www.thegamebakers.com/wp-content/themes/xion-progression-child/assets/img/cairn/press_kit_hover.png	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/themes/xion-progression-child/assets/img/cairn/press_kit_hover.png	(from https://www.thegamebakers.com/wp-content/themes/xion-progression-child/assets/css/cairn.css?ver=1)
16:52:29	14187/14187	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Nov%202024%2015:05:05%20GMT	https://www.thegamebakers.com/wp-content/themes/xion-progression-child/assets/img/cairn/L-Line.png	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/themes/xion-progression-child/assets/img/cairn/L-Line.png	(from https://www.thegamebakers.com/wp-content/themes/xion-progression-child/assets/css/cairn.css?ver=1)
16:52:29	15391/15391	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Nov%202024%2015:05:05%20GMT	https://www.thegamebakers.com/wp-content/themes/xion-progression-child/assets/img/cairn/R-Line.png	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/themes/xion-progression-child/assets/img/cairn/R-Line.png	(from https://www.thegamebakers.com/wp-content/themes/xion-progression-child/assets/css/cairn.css?ver=1)
16:52:30	14759/14759	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Nov%202024%2015:05:05%20GMT	https://www.thegamebakers.com/wp-content/themes/xion-progression-child/assets/img/cairn/suscribe_on.png	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/themes/xion-progression-child/assets/img/cairn/suscribe_on.png	(from https://www.thegamebakers.com/wp-content/themes/xion-progression-child/assets/css/cairn.css?ver=1)
16:52:30	13719/13719	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Nov%202024%2015:05:05%20GMT	https://www.thegamebakers.com/wp-content/themes/xion-progression-child/assets/img/cairn/suscribe_hover.png	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/themes/xion-progression-child/assets/img/cairn/suscribe_hover.png	(from https://www.thegamebakers.com/wp-content/themes/xion-progression-child/assets/css/cairn.css?ver=1)
16:52:30	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2021%20Nov%202024%2015:07:34%20GMT	https://www.thegamebakers.com/wp-content/themes/xion-progression/inc/fonts/custom-icons/font/progression-custom-icons.eot?46688846	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/themes/xion-progression/inc/fonts/custom-icons/font/progression-custom-iconsba13.eot	(from https://www.thegamebakers.com/wp-content/themes/xion-progression/style.css?ver=6.8.3)
16:52:30	2664/2664	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2015:07:35%20GMT	https://www.thegamebakers.com/wp-content/themes/xion-progression/inc/fonts/custom-icons/font/progression-custom-icons.woff2?46688846	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/themes/xion-progression/inc/fonts/custom-icons/font/progression-custom-iconsba13.html	(from https://www.thegamebakers.com/wp-content/themes/xion-progression/style.css?ver=6.8.3)
16:52:31	3336/3336	---M--	200	added ('OK')	application/x-font-woff	date:Thu,%2021%20Nov%202024%2015:07:35%20GMT	https://www.thegamebakers.com/wp-content/themes/xion-progression/inc/fonts/custom-icons/font/progression-custom-icons.woff?46688846	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/themes/xion-progression/inc/fonts/custom-icons/font/progression-custom-iconsba13.woff	(from https://www.thegamebakers.com/wp-content/themes/xion-progression/style.css?ver=6.8.3)
16:52:31	5792/5792	---M--	200	added ('OK')	application/x-font-ttf	date:Thu,%2021%20Nov%202024%2015:07:34%20GMT	https://www.thegamebakers.com/wp-content/themes/xion-progression/inc/fonts/custom-icons/font/progression-custom-icons.ttf?46688846	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/themes/xion-progression/inc/fonts/custom-icons/font/progression-custom-iconsba13.ttf	(from https://www.thegamebakers.com/wp-content/themes/xion-progression/style.css?ver=6.8.3)
16:52:31	1727/1727	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2021%20Nov%202024%2015:07:34%20GMT	https://www.thegamebakers.com/wp-content/themes/xion-progression/inc/fonts/custom-icons/font/progression-custom-icons.svg?46688846	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/themes/xion-progression/inc/fonts/custom-icons/font/progression-custom-iconsba13.svg	(from https://www.thegamebakers.com/wp-content/themes/xion-progression/style.css?ver=6.8.3)
16:52:31	1356/1356	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Nov%202024%2014:56:14%20GMT	https://www.thegamebakers.com/wp-content/themes/xion-progression/images/search-magnify-light.png	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/themes/xion-progression/images/search-magnify-light.png	(from https://www.thegamebakers.com/wp-content/themes/xion-progression/style.css?ver=6.8.3)
16:52:31	1790/1790	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Nov%202024%2014:56:14%20GMT	https://www.thegamebakers.com/wp-content/themes/xion-progression/images/search-magnify-light@2x.png	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/themes/xion-progression/images/search-magnify-light@2x.png	(from https://www.thegamebakers.com/wp-content/themes/xion-progression/style.css?ver=6.8.3)
16:52:32	392/392	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Nov%202024%2014:56:14%20GMT	https://www.thegamebakers.com/wp-content/themes/xion-progression/images/search-magnify.png	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/themes/xion-progression/images/search-magnify.png	(from https://www.thegamebakers.com/wp-content/themes/xion-progression/style.css?ver=6.8.3)
16:52:32	711/711	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Nov%202024%2014:56:14%20GMT	https://www.thegamebakers.com/wp-content/themes/xion-progression/images/search-magnify@2x.png	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/themes/xion-progression/images/search-magnify@2x.png	(from https://www.thegamebakers.com/wp-content/themes/xion-progression/style.css?ver=6.8.3)
16:52:32	1053/1053	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Nov%202024%2014:56:13%20GMT	https://www.thegamebakers.com/wp-content/themes/xion-progression/images/select-arrow.png	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/themes/xion-progression/images/select-arrow.png	(from https://www.thegamebakers.com/wp-content/themes/xion-progression/style.css?ver=6.8.3)
16:52:32	1259/1259	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Nov%202024%2014:56:13%20GMT	https://www.thegamebakers.com/wp-content/themes/xion-progression/images/select-arrow@2x.png	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/themes/xion-progression/images/select-arrow@2x.png	(from https://www.thegamebakers.com/wp-content/themes/xion-progression/style.css?ver=6.8.3)
16:52:33	3223/3223	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jun%202025%2007:35:54%20GMT	https://www.thegamebakers.com/wp-content/plugins/boosted-elements-progression/assets/images/fotorama.png	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/plugins/boosted-elements-progression/assets/images/fotorama.png	(from https://www.thegamebakers.com/wp-content/plugins/boosted-elements-progression/assets/css/frontend.min.css?ver=6.8.3)
16:52:33	7319/7319	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jun%202025%2007:35:54%20GMT	https://www.thegamebakers.com/wp-content/plugins/boosted-elements-progression/assets/images/fotorama@2x.png	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/plugins/boosted-elements-progression/assets/images/fotorama@2x.png	(from https://www.thegamebakers.com/wp-content/plugins/boosted-elements-progression/assets/css/frontend.min.css?ver=6.8.3)
16:52:33	380/380	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jun%202025%2007:36:07%20GMT	https://www.thegamebakers.com/wp-content/plugins/mailin/img/flags/fr.png	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/plugins/mailin/img/flags/fr.png	(from https://www.thegamebakers.com/wp-content/plugins/mailin/css/mailin-front.css?ver=6.8.3)
16:52:34	473/473	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jun%202025%2007:36:07%20GMT	https://www.thegamebakers.com/wp-content/plugins/mailin/img/flags/ad.png	C:/Users/marne/Desktop/Setup/uhq%20grab/www.thegamebakers.com/wp-content/plugins/mailin/img/flags/ad.png	(from https://www.thegamebakers.com/wp-content/plugins/mailin/css/mailin-front.css?ver=6.8.3)
